created_at,id,id_str,full_text,truncated,display_text_range,entities,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,geo,coordinates,place,contributors,is_quote_status,retweet_count,favorite_count,favorited,retweeted,possibly_sensitive,lang,retweeted_status,quoted_status,text,favorited_by,display_text_width,quoted_status_id,quoted_status_id_str,quoted_status_permalink,metadata,query,possibly_sensitive_appealable
Tue Jul 26 14:20:05 +0000 2022,1551935390977753e3,1551935390977753089,"Traficar migrantes en la frontera sur de Estados Unidos se ha vuelto un negocio tan lucrativo que ha atraído a los cárteles y otros grupos criminales, con resultados crueles y violentos. https://t.co/hUVscS8XgJ",FALSE,210,,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",NA,NA,NA,NA,NA,NA,,,NA,FALSE,36,90,FALSE,FALSE,FALSE,es,,,"Traficar migrantes en la frontera sur de Estados Unidos se ha vuelto un negocio tan lucrativo que ha atraído a los cárteles y otros grupos criminales, con resultados crueles y violentos. https://t.co/hUVscS8XgJ",NA,NA,NA,NA,,NA,NA,NA
Tue Jul 26 14:10:04 +0000 2022,1551932871551733800,1551932871551733762,"In Opinion

To evaluate the impact of the House Jan. 6 committee’s initial hearings, “we should look not to Washington but well south of the Capitol, to Atlanta,” Norman Eisen and Amy Lee Copeland write in a guest essay. https://t.co/RWEyN1cz2f",FALSE,244,,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",NA,NA,NA,NA,NA,NA,,,NA,FALSE,32,159,FALSE,FALSE,FALSE,en,,,"In Opinion

To evaluate the impact of the House Jan. 6 committee’s initial hearings, “we should look not to Washington but well south of the Capitol, to Atlanta,” Norman Eisen and Amy Lee Copeland write in a guest essay. https://t.co/RWEyN1cz2f",NA,NA,NA,NA,,NA,NA,NA
Tue Jul 26 14:00:09 +0000 2022,1551930373730455600,1551930373730455553,"The IMF warned that the world could soon be on the brink of a global recession as economic slowdowns in the U.S., Europe and China along with food and energy crises weigh on growth.
https://t.co/ca5Erc9idg",FALSE,205,,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",NA,NA,NA,NA,NA,NA,,,NA,FALSE,129,308,FALSE,FALSE,FALSE,en,,,"The IMF warned that the world could soon be on the brink of a global recession as economic slowdowns in the U.S., Europe and China along with food and energy crises weigh on growth.
https://t.co/ca5Erc9idg",NA,NA,NA,NA,,NA,NA,NA
Tue Jul 26 13:50:05 +0000 2022,1551927842652438500,1551927842652438529,"RT @arappeport: IMF on a US recession: ""For the United States, some indicators, such as the Federal Reserve Bank of Atlanta’s GDPNow foreca…",FALSE,140,,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",NA,NA,NA,NA,NA,NA,,,NA,FALSE,27,0,FALSE,FALSE,NA,en,,,"RT @arappeport: IMF on a US recession: ""For the United States, some indicators, such as the Federal Reserve Bank of Atlanta’s GDPNow foreca…",NA,NA,NA,NA,,NA,NA,NA
Tue Jul 26 13:40:04 +0000 2022,1551925321401880600,1551925321401880576,"Some say we’re in a golden age of running, with records being broken and more people than ever recording times that would have previously been unheard-of.

But the simple conclusion that everybody is getting faster is incomplete.
https://t.co/tmOhxirjGp",FALSE,253,,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",NA,NA,NA,NA,NA,NA,,,NA,FALSE,28,166,FALSE,FALSE,FALSE,en,,,"Some say we’re in a golden age of running, with records being broken and more people than ever recording times that would have previously been unheard-of.

But the simple conclusion that everybody is getting faster is incomplete.
https://t.co/tmOhxirjGp",NA,NA,NA,NA,,NA,NA,NA
Tue Jul 26 13:30:09 +0000 2022,1551922825056878600,1551922825056878592,The Choco Taco is no more. https://t.co/uskbDJjKB5,FALSE,50,,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",NA,NA,NA,NA,NA,NA,,,NA,FALSE,120,549,FALSE,FALSE,FALSE,en,,,The Choco Taco is no more. https://t.co/uskbDJjKB5,NA,NA,NA,NA,,NA,NA,NA
Tue Jul 26 13:29:28 +0000 2022,1551922653698658300,1551922653698658306,"Breaking News: Russia said it would leave the International Space Station after 2024, marking a potential end to two decades of space cooperation with the U.S.
https://t.co/D6XFivcR5k",FALSE,183,,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",NA,NA,NA,NA,NA,NA,,,NA,FALSE,211,502,FALSE,FALSE,FALSE,en,,,"Breaking News: Russia said it would leave the International Space Station after 2024, marking a potential end to two decades of space cooperation with the U.S.
https://t.co/D6XFivcR5k",NA,NA,NA,NA,,NA,NA,NA
Tue Jul 26 13:15:04 +0000 2022,1551919028440125400,1551919028440125441,RT @MarkLandler: Rivals for UK prime minister are competing to claim Margaret Thatcher's mantle. But they're cherry-picking the Iron Lady's…,FALSE,140,,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",NA,NA,NA,NA,NA,NA,,,NA,FALSE,9,0,FALSE,FALSE,NA,en,,,RT @MarkLandler: Rivals for UK prime minister are competing to claim Margaret Thatcher's mantle. But they're cherry-picking the Iron Lady's…,NA,NA,NA,NA,,NA,NA,NA
Tue Jul 26 13:01:05 +0000 2022,1551915508743676e3,1551915508743675905,Alex Jones spread lies for years about the Sandy Hook shooting and now juries will decide in three separate trials how much Jones must pay for the suffering he caused. Jones’s lawyers fear the awards could be potentially ruinous to his Infowars empire. https://t.co/zKrt6t21kV,FALSE,276,,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",NA,NA,NA,NA,NA,NA,,,NA,FALSE,376,2186,FALSE,FALSE,FALSE,en,,,Alex Jones spread lies for years about the Sandy Hook shooting and now juries will decide in three separate trials how much Jones must pay for the suffering he caused. Jones’s lawyers fear the awards could be potentially ruinous to his Infowars empire. https://t.co/zKrt6t21kV,NA,NA,NA,NA,,NA,NA,NA
Tue Jul 26 12:49:03 +0000 2022,1551912480376512500,1551912480376512517,"RT @mikiebarb: On today’s Daily: when Democrats recently introduced a post-Roe bill to protect gay marriage, they figured it would go nowhe…",FALSE,140,,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",NA,NA,NA,NA,NA,NA,,,NA,FALSE,31,0,FALSE,FALSE,NA,en,,,"RT @mikiebarb: On today’s Daily: when Democrats recently introduced a post-Roe bill to protect gay marriage, they figured it would go nowhe…",NA,NA,NA,NA,,NA,NA,NA
Tue Jul 26 12:45:04 +0000 2022,1551911478189588500,1551911478189588483,"Lawyers for Brittney Griner, the WNBA star who has been detained in Russia since February, argued for leniency during a court hearing near Moscow, saying that she had not intended to smuggle narcotics into the country.
https://t.co/uKS1G4Q1fq",FALSE,242,,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",NA,NA,NA,NA,NA,NA,,,NA,FALSE,92,347,FALSE,FALSE,FALSE,en,,,"Lawyers for Brittney Griner, the WNBA star who has been detained in Russia since February, argued for leniency during a court hearing near Moscow, saying that she had not intended to smuggle narcotics into the country.
https://t.co/uKS1G4Q1fq",NA,NA,NA,NA,,NA,NA,NA
Tue Jul 26 12:35:04 +0000 2022,1551908962206883800,1551908962206883840,"Human remains were discovered at Lake Mead in Nevada on Monday, the third such discovery in recent months as the lake has reached dangerously low water levels, the authorities said.
https://t.co/sWUcmPJRKd",FALSE,205,,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",NA,NA,NA,NA,NA,NA,,,NA,FALSE,138,496,FALSE,FALSE,FALSE,en,,,"Human remains were discovered at Lake Mead in Nevada on Monday, the third such discovery in recent months as the lake has reached dangerously low water levels, the authorities said.
https://t.co/sWUcmPJRKd",NA,NA,NA,NA,,NA,NA,NA
Tue Jul 26 12:31:05 +0000 2022,1551907960628330500,1551907960628330497,"“I underestimated what a destructive part of my life alcohol had become,” Hope Solo, a former star goalie with the U.S. women’s soccer team, wrote in a statement posted to Instagram on Monday. “I made a huge mistake. Easily the worst mistake of my life.” https://t.co/tSuGatNadc",FALSE,278,,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",NA,NA,NA,NA,NA,NA,,,NA,FALSE,42,209,FALSE,FALSE,FALSE,en,,,"“I underestimated what a destructive part of my life alcohol had become,” Hope Solo, a former star goalie with the U.S. women’s soccer team, wrote in a statement posted to Instagram on Monday. “I made a huge mistake. Easily the worst mistake of my life.” https://t.co/tSuGatNadc",NA,NA,NA,NA,,NA,NA,NA
Tue Jul 26 12:15:02 +0000 2022,1551903921861529600,1551903921861529602,"About 65% of China's population is living under some kind of heat warning as a severe and prolonged heat wave scorches the country. Temperature records have been broken across the nation as climate change intensifies summer heat events.
https://t.co/y4cHwqfJg9",FALSE,260,,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",NA,NA,NA,NA,NA,NA,,,NA,FALSE,85,201,FALSE,FALSE,FALSE,en,,,"About 65% of China's population is living under some kind of heat warning as a severe and prolonged heat wave scorches the country. Temperature records have been broken across the nation as climate change intensifies summer heat events.
https://t.co/y4cHwqfJg9",NA,NA,NA,NA,,NA,NA,NA
Tue Jul 26 12:01:05 +0000 2022,1551900408922214400,1551900408922214403,"Is the U.S. in a recession?

Most economists still don’t think so. But they aren’t quite as sure as they were a few weeks ago. Here’s what to know.
https://t.co/0ioBqcjqCZ",FALSE,171,,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",NA,NA,NA,NA,NA,NA,,,NA,FALSE,48,174,FALSE,FALSE,FALSE,en,,,"Is the U.S. in a recession?

Most economists still don’t think so. But they aren’t quite as sure as they were a few weeks ago. Here’s what to know.
https://t.co/0ioBqcjqCZ",NA,NA,NA,NA,,NA,NA,NA
Tue Jul 26 11:56:55 +0000 2022,1551899361596039200,1551899361596039168,"Torrential rain triggered flash floods in parts of St. Louis and other areas of Missouri on Tuesday, with reports of rescues from residences and submerged vehicles on swamped roadways, officials said.
https://t.co/YtHa6StT2Y",FALSE,224,,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",NA,NA,NA,NA,NA,NA,,,NA,FALSE,118,297,FALSE,FALSE,FALSE,en,,,"Torrential rain triggered flash floods in parts of St. Louis and other areas of Missouri on Tuesday, with reports of rescues from residences and submerged vehicles on swamped roadways, officials said.
https://t.co/YtHa6StT2Y",NA,NA,NA,NA,,NA,NA,NA
Tue Jul 26 11:45:03 +0000 2022,1551896377826885600,1551896377826885634,"After Roe v. Wade was overturned, Democrats introduced a bill to protect the right to gay marriage. The bill was expected to go nowhere, but now, improbably, it could become law.

How did that happen? Listen to today’s episode of The Daily.
https://t.co/4GYMR7nWg6",FALSE,264,,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",NA,NA,NA,NA,NA,NA,,,NA,FALSE,84,419,FALSE,FALSE,FALSE,en,,,"After Roe v. Wade was overturned, Democrats introduced a bill to protect the right to gay marriage. The bill was expected to go nowhere, but now, improbably, it could become law.

How did that happen? Listen to today’s episode of The Daily.
https://t.co/4GYMR7nWg6",NA,NA,NA,NA,,NA,NA,NA
Tue Jul 26 11:30:03 +0000 2022,1551892600277418e3,1551892600277417986,"In Opinion

That Vice President Kamala Harris ""has been stuck in a political role is troubling for anyone concerned about the stability and continuity of the executive branch,"" Jeffrey Frank, an author, writes in a guest essay. https://t.co/mX7AU1kkEs",FALSE,251,,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",NA,NA,NA,NA,NA,NA,,,NA,FALSE,48,229,FALSE,FALSE,FALSE,en,,,"In Opinion

That Vice President Kamala Harris ""has been stuck in a political role is troubling for anyone concerned about the stability and continuity of the executive branch,"" Jeffrey Frank, an author, writes in a guest essay. https://t.co/mX7AU1kkEs",NA,NA,NA,NA,,NA,NA,NA
Tue Jul 26 11:20:04 +0000 2022,1551890087205654500,1551890087205654529,"About 44% of the available units in Manhattan come from tenants priced out of apartments they leased in 2020 and 2021, as landlords hike prices after offering “Covid discounts,” a report found. The displacement is being felt across New York.
https://t.co/ZZInT1WQPq",FALSE,265,,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",NA,NA,NA,NA,NA,NA,,,NA,FALSE,191,452,FALSE,FALSE,FALSE,en,,,"About 44% of the available units in Manhattan come from tenants priced out of apartments they leased in 2020 and 2021, as landlords hike prices after offering “Covid discounts,” a report found. The displacement is being felt across New York.
https://t.co/ZZInT1WQPq",NA,NA,NA,NA,,NA,NA,NA
Tue Jul 26 11:11:37 +0000 2022,1551887963897880600,1551887963897880578,"Breaking News: European Union officials reached a deal to drastically curb their natural gas consumption amid uncertainty over Russia’s supply to the bloc.
https://t.co/GKp6JP6VjG https://t.co/bGYYvKgtGo",FALSE,179,,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",NA,NA,NA,NA,NA,NA,,,NA,FALSE,209,787,FALSE,FALSE,FALSE,en,,,"Breaking News: European Union officials reached a deal to drastically curb their natural gas consumption amid uncertainty over Russia’s supply to the bloc.
https://t.co/GKp6JP6VjG https://t.co/bGYYvKgtGo",NA,NA,NA,NA,,NA,NA,NA
Tue Jul 26 11:00:21 +0000 2022,1551885125931204600,1551885125931204609,"Joni Mitchell made a surprise appearance at the Newport Folk Festival, performing her first full set in about two decades.

The 78-year-old singer-songwriter, who has seldom appeared in public in recent years, played some of her most iconic songs. https://t.co/estISuWmt9 https://t.co/hlq692sOAl",FALSE,271,,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",NA,NA,NA,NA,NA,NA,,,NA,FALSE,186,1720,FALSE,FALSE,FALSE,en,,,"Joni Mitchell made a surprise appearance at the Newport Folk Festival, performing her first full set in about two decades.

The 78-year-old singer-songwriter, who has seldom appeared in public in recent years, played some of her most iconic songs. https://t.co/estISuWmt9 https://t.co/hlq692sOAl",NA,NA,NA,NA,,NA,NA,NA
Tue Jul 26 10:00:10 +0000 2022,1551869979515043800,1551869979515043843,"In Opinion

“Mr. Putin’s manipulation of the cycle of humiliation and aggression is integral to his psychological grip over Russia,” writes Peter Pomerantsev, an author, in a guest essay.
https://t.co/YJEArLEIYT",FALSE,211,,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",NA,NA,NA,NA,NA,NA,,,NA,FALSE,115,320,FALSE,FALSE,FALSE,en,,,"In Opinion

“Mr. Putin’s manipulation of the cycle of humiliation and aggression is integral to his psychological grip over Russia,” writes Peter Pomerantsev, an author, in a guest essay.
https://t.co/YJEArLEIYT",NA,NA,NA,NA,,NA,NA,NA
Tue Jul 26 09:45:05 +0000 2022,1551866183305072600,1551866183305072640,"RT @RorySmith: Sometimes, you start reporting one story and it morphs into something completely different. This was about how women’s club…",FALSE,139,,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",NA,NA,NA,NA,NA,NA,,,NA,FALSE,38,0,FALSE,FALSE,NA,en,,,"RT @RorySmith: Sometimes, you start reporting one story and it morphs into something completely different. This was about how women’s club…",NA,NA,NA,NA,,NA,NA,NA
Tue Jul 26 09:27:01 +0000 2022,1551861638776717300,1551861638776717314,Here's a look at some of the highlights worth watching from late-night TV. https://t.co/s5TwkeKngo,FALSE,98,,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",NA,NA,NA,NA,NA,NA,,,NA,FALSE,52,272,FALSE,FALSE,FALSE,en,,,Here's a look at some of the highlights worth watching from late-night TV. https://t.co/s5TwkeKngo,NA,NA,NA,NA,,NA,NA,NA
Tue Jul 26 09:00:12 +0000 2022,1551854889969619e3,1551854889969618944,RT @gettleman: Kyiv’s getting its groove back on. It’s a great city and people are going out again. The war is on everyone’s mind but peopl…,FALSE,140,,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",NA,NA,NA,NA,NA,NA,,,NA,FALSE,57,0,FALSE,FALSE,NA,en,,,RT @gettleman: Kyiv’s getting its groove back on. It’s a great city and people are going out again. The war is on everyone’s mind but peopl…,NA,NA,NA,NA,,NA,NA,NA
Tue Jul 26 08:46:07 +0000 2022,1551851344813752300,1551851344813752321,"Nightlife is returning to Kyiv, as young Ukrainians look for connection.

“It was dark, sweaty, loud and wonderful,” @gettleman writes. “Here was a country locked in a war that touched every person in the room but still, they were dancing their hearts out.”https://t.co/1lYKNC1tYo https://t.co/JWtWEj7UOk",FALSE,280,,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",NA,NA,NA,NA,NA,NA,,,NA,FALSE,156,774,FALSE,FALSE,FALSE,en,,,"Nightlife is returning to Kyiv, as young Ukrainians look for connection.

“It was dark, sweaty, loud and wonderful,” @gettleman writes. “Here was a country locked in a war that touched every person in the room but still, they were dancing their hearts out.”https://t.co/1lYKNC1tYo https://t.co/JWtWEj7UOk",NA,NA,NA,NA,,NA,NA,NA
